_id,created_at,date,hours,task_id,updated_at,user_id
51a94d75d4bda40002000272,2013-06-01 01:25:09 UTC,2013-05-23 00:00:00 UTC,4,51a94d38d4bda40002000265,2013-06-01 01:25:09 UTC,5131520b82b46d0002000003
51a94d86d4bda40002000278,2013-06-01 01:25:26 UTC,2013-05-23 00:00:00 UTC,3,51a94d80d4bda40002000276,2013-06-01 01:25:26 UTC,5131520b82b46d0002000003
51a94da4d4bda40002000283,2013-06-01 01:25:56 UTC,2013-05-29 00:00:00 UTC,12,51a94d9cd4bda40002000281,2013-06-01 01:25:56 UTC,5187bf4bf0e5a60002000004
51a94dedd4bda40002000286,2013-06-01 01:27:09 UTC,2013-05-24 00:00:00 UTC,8,51a94d94d4bda4000200027c,2013-06-01 01:27:09 UTC,5131520b82b46d0002000003
51a94e37d4bda4000200028c,2013-06-01 01:28:23 UTC,2013-05-27 00:00:00 UTC,7,51a94e2fd4bda4000200028a,2013-06-01 01:28:23 UTC,5131520b82b46d0002000003
51a94e49d4bda40002000293,2013-06-01 01:28:41 UTC,2013-05-27 00:00:00 UTC,1,51a94e42d4bda40002000290,2013-06-01 01:28:41 UTC,5131520b82b46d0002000003
51a94e5ed4bda40002000299,2013-06-01 01:29:02 UTC,2013-05-08 00:00:00 UTC,12,51a94a81d4bda400020001a4,2013-06-01 01:29:02 UTC,5187bf4bf0e5a60002000004
51a94e68d4bda4000200029f,2013-06-01 01:29:12 UTC,2013-05-28 00:00:00 UTC,2,51a94e5ed4bda40002000298,2013-06-01 01:29:12 UTC,5131520b82b46d0002000003
51a94e7bd4bda400020002a5,2013-06-01 01:29:31 UTC,2013-05-28 00:00:00 UTC,2,51a94e71d4bda400020002a3,2013-06-01 01:29:31 UTC,5131520b82b46d0002000003
51a94e8ad4bda400020002ab,2013-06-01 01:29:46 UTC,2013-05-28 00:00:00 UTC,3,51a94e83d4bda400020002a9,2013-06-01 01:29:46 UTC,5131520b82b46d0002000003
51a94ea9d4bda400020002b1,2013-06-01 01:30:17 UTC,2013-05-29 00:00:00 UTC,6,51a94ea3d4bda400020002af,2013-06-01 01:30:17 UTC,5131520b82b46d0002000003
51a94eb7d4bda400020002b7,2013-06-01 01:30:31 UTC,2013-05-29 00:00:00 UTC,1,51a94eb1d4bda400020002b5,2013-06-01 01:30:31 UTC,5131520b82b46d0002000003
51a94ef6d4bda400020002bd,2013-06-01 01:31:34 UTC,2013-05-30 00:00:00 UTC,8,51a94ed8d4bda400020002bb,2013-06-01 01:31:34 UTC,5131520b82b46d0002000003
51a94f0cd4bda400020002bf,2013-06-01 01:31:56 UTC,2013-05-31 00:00:00 UTC,6,51a94ed8d4bda400020002bb,2013-06-01 01:31:56 UTC,5131520b82b46d0002000003
51a95541d4bda400020002c4,2013-06-01 01:58:25 UTC,2013-05-31 00:00:00 UTC,1,51a91a80d4bda40002000115,2013-06-01 01:58:25 UTC,50aa8441cb5dc72bff0001bf
51a95565d4bda400020002ca,2013-06-01 01:59:01 UTC,2013-05-31 00:00:00 UTC,4,51a9555cd4bda400020002c8,2013-06-01 01:59:01 UTC,50aa8441cb5dc72bff0001bf
51aa5260f41dbc000200000a,2013-06-01 19:58:24 UTC,2013-06-01 00:00:00 UTC,3,51aa5257f41dbc0002000008,2013-06-01 19:58:24 UTC,5194f5bd86e0d5000200000f
51ac04fa37b4050002000006,2013-06-03 02:52:42 UTC,2013-05-21 00:00:00 UTC,54,51ac04f537b4050002000004,2013-06-03 02:52:42 UTC,4d70786b4bc13c767a000003
51ac050737b405000200000c,2013-06-03 02:52:55 UTC,2013-05-21 00:00:00 UTC,41,51ac050137b405000200000a,2013-06-03 02:52:55 UTC,4d70786b4bc13c767a000003
51ac052637b4050002000012,2013-06-03 02:53:26 UTC,2013-05-21 00:00:00 UTC,27,51ac052037b4050002000010,2013-06-03 02:53:26 UTC,4d70786b4bc13c767a000003
51ac057037b4050002000019,2013-06-03 02:54:40 UTC,2013-05-21 00:00:00 UTC,28,51ac056837b4050002000017,2013-06-03 02:54:40 UTC,4d70786b4bc13c767a000003
51ac059137b4050002000023,2013-06-03 02:55:13 UTC,2013-05-21 00:00:00 UTC,5.5,51ac058d37b4050002000021,2013-06-03 02:55:13 UTC,4d70786b4bc13c767a000003
51ac05a337b4050002000029,2013-06-03 02:55:31 UTC,2013-05-21 00:00:00 UTC,3,51ac05a037b4050002000027,2013-06-03 02:55:31 UTC,4d70786b4bc13c767a000003
51ac05b237b405000200002f,2013-06-03 02:55:46 UTC,2013-05-21 00:00:00 UTC,20,51ac05ad37b405000200002d,2013-06-03 02:55:46 UTC,4d70786b4bc13c767a000003
51ac0bb137b4050002000046,2013-06-03 03:21:21 UTC,2013-05-02 00:00:00 UTC,1.5,51ac0b6e37b4050002000040,2013-06-03 03:21:21 UTC,4d974436ead1cc69f7000005
51ac0bba37b4050002000048,2013-06-03 03:21:30 UTC,2013-05-03 00:00:00 UTC,1.5,51ac0b6e37b4050002000040,2013-06-03 03:21:30 UTC,4d974436ead1cc69f7000005
51ac0bc437b405000200004a,2013-06-03 03:21:40 UTC,2013-05-06 00:00:00 UTC,2,51ac0b6e37b4050002000040,2013-06-03 03:21:40 UTC,4d974436ead1cc69f7000005
51ac0bf337b4050002000052,2013-06-03 03:22:27 UTC,2013-05-02 00:00:00 UTC,2,51ac0b1837b4050002000034,2013-06-03 03:22:27 UTC,4d974436ead1cc69f7000005
51ac0c4237b405000200005e,2013-06-03 03:23:46 UTC,2013-05-06 00:00:00 UTC,3.5,51ac0c2737b405000200005c,2013-06-03 03:23:46 UTC,4d974436ead1cc69f7000005
51ac0c8837b4050002000064,2013-06-03 03:24:56 UTC,2013-05-07 00:00:00 UTC,4,51ac0c2737b405000200005c,2013-06-03 03:24:56 UTC,4d974436ead1cc69f7000005
51ac0c9837b4050002000066,2013-06-03 03:25:12 UTC,2013-05-08 00:00:00 UTC,2,51ac0c2737b405000200005c,2013-06-03 03:25:12 UTC,4d974436ead1cc69f7000005
51ac0cbb37b405000200006c,2013-06-03 03:25:47 UTC,2013-05-08 00:00:00 UTC,2,51ac0cb237b405000200006a,2013-06-03 03:25:47 UTC,4d974436ead1cc69f7000005
51ac0cc637b405000200006e,2013-06-03 03:25:58 UTC,2013-05-09 00:00:00 UTC,4,51ac0cb237b405000200006a,2013-06-03 03:25:58 UTC,4d974436ead1cc69f7000005
51ac0cd437b4050002000070,2013-06-03 03:26:12 UTC,2013-05-10 00:00:00 UTC,3,51ac0cb237b405000200006a,2013-06-03 03:26:12 UTC,4d974436ead1cc69f7000005
51ac0d0237b4050002000076,2013-06-03 03:26:58 UTC,2013-05-17 00:00:00 UTC,7,51ac0ce537b4050002000074,2013-06-03 03:26:58 UTC,4d974436ead1cc69f7000005
51ac0d3037b4050002000078,2013-06-03 03:27:44 UTC,2013-05-20 00:00:00 UTC,6,51ac0ce537b4050002000074,2013-06-03 03:27:44 UTC,4d974436ead1cc69f7000005
51ac0d4037b405000200007a,2013-06-03 03:28:00 UTC,2013-05-21 00:00:00 UTC,4,51ac0ce537b4050002000074,2013-06-03 03:28:00 UTC,4d974436ead1cc69f7000005
51ac0d4e37b405000200007c,2013-06-03 03:28:14 UTC,2013-05-22 00:00:00 UTC,5,51ac0ce537b4050002000074,2013-06-03 03:28:14 UTC,4d974436ead1cc69f7000005
51ac0da137b4050002000082,2013-06-03 03:29:37 UTC,2013-05-27 00:00:00 UTC,4.5,51ac0d8237b4050002000080,2013-06-03 03:29:37 UTC,4d974436ead1cc69f7000005
51ac0dac37b4050002000084,2013-06-03 03:29:48 UTC,2013-05-28 00:00:00 UTC,4,51ac0d8237b4050002000080,2013-06-03 03:29:48 UTC,4d974436ead1cc69f7000005
51ac0dbd37b4050002000087,2013-06-03 03:30:05 UTC,2013-05-29 00:00:00 UTC,5,51ac0d8237b4050002000080,2013-06-03 03:30:05 UTC,4d974436ead1cc69f7000005
51ac0dcc37b4050002000089,2013-06-03 03:30:20 UTC,2013-05-30 00:00:00 UTC,3,51ac0d8237b4050002000080,2013-06-03 03:30:20 UTC,4d974436ead1cc69f7000005
51acea88e76bb9000200000a,2013-06-03 19:12:08 UTC,2013-05-13 00:00:00 UTC,2,51940824314c530002000003,2013-06-03 19:12:08 UTC,516d7096f744e00002000002
51acea8de76bb9000200000c,2013-06-03 19:12:13 UTC,2013-05-14 00:00:00 UTC,5,51940824314c530002000003,2013-06-03 19:12:13 UTC,516d7096f744e00002000002
51aceaf3e76bb90002000019,2013-06-03 19:13:55 UTC,2013-05-14 00:00:00 UTC,3,51aceaeae76bb90002000017,2013-06-03 19:13:55 UTC,516d7096f744e00002000002
51aceb2ce76bb90002000023,2013-06-03 19:14:52 UTC,2013-05-13 00:00:00 UTC,2,51aceaeae76bb90002000017,2013-06-03 19:14:52 UTC,516d7096f744e00002000002
51acebfce76bb90002000036,2013-06-03 19:18:20 UTC,2013-05-13 00:00:00 UTC,1.5,51acebcbe76bb90002000031,2013-06-03 19:18:20 UTC,516d7096f744e00002000002
51acec0ae76bb9000200003a,2013-06-03 19:18:34 UTC,2013-05-10 00:00:00 UTC,2,51acebcbe76bb90002000031,2013-06-03 19:18:34 UTC,516d7096f744e00002000002
51acec15e76bb9000200003e,2013-06-03 19:18:45 UTC,2013-05-10 00:00:00 UTC,1,51acebcbe76bb90002000031,2013-06-03 19:18:45 UTC,516d7096f744e00002000002
51acec29e76bb90002000042,2013-06-03 19:19:05 UTC,2013-05-09 00:00:00 UTC,3,51acebcbe76bb90002000031,2013-06-03 19:19:05 UTC,516d7096f744e00002000002
51acec36e76bb90002000046,2013-06-03 19:19:18 UTC,2013-05-08 00:00:00 UTC,3,51acebcbe76bb90002000031,2013-06-03 19:19:18 UTC,516d7096f744e00002000002
51acec4be76bb9000200004c,2013-06-03 19:19:39 UTC,2013-05-08 00:00:00 UTC,1,51acebcbe76bb90002000031,2013-06-03 19:19:39 UTC,516d7096f744e00002000002
51acec61e76bb90002000052,2013-06-03 19:20:01 UTC,2013-05-08 00:00:00 UTC,9,51acebcbe76bb90002000031,2013-06-03 19:20:01 UTC,516d7096f744e00002000002
51acec99e76bb90002000062,2013-06-03 19:20:57 UTC,2013-05-10 00:00:00 UTC,2,51940824314c530002000003,2013-06-03 19:20:57 UTC,516d7096f744e00002000002
51acecace76bb90002000068,2013-06-03 19:21:16 UTC,2013-05-09 00:00:00 UTC,2,51aceaeae76bb90002000017,2013-06-03 19:21:16 UTC,516d7096f744e00002000002
51acecf1e76bb90002000072,2013-06-03 19:22:25 UTC,2013-05-09 00:00:00 UTC,2,51acecdde76bb9000200006e,2013-06-03 19:22:25 UTC,516d7096f744e00002000002
51aced0ae76bb90002000078,2013-06-03 19:22:50 UTC,2013-05-08 00:00:00 UTC,5,51acecdde76bb9000200006e,2013-06-03 19:22:50 UTC,516d7096f744e00002000002
51aced8de76bb9000200008c,2013-06-03 19:25:01 UTC,2013-05-06 00:00:00 UTC,5.5,51aced79e76bb90002000087,2013-06-03 19:25:01 UTC,516d7096f744e00002000002
51acedaee76bb90002000096,2013-06-03 19:25:34 UTC,2013-05-03 00:00:00 UTC,3.5,51aced79e76bb90002000087,2013-06-03 19:25:34 UTC,516d7096f744e00002000002
51acee09e76bb900020000a3,2013-06-03 19:27:05 UTC,2013-05-03 00:00:00 UTC,5.5,51acedf9e76bb9000200009f,2013-06-03 19:27:05 UTC,516d7096f744e00002000002
51aceec0e76bb900020000b1,2013-06-03 19:30:08 UTC,2013-05-03 00:00:00 UTC,2.5,51aceeabe76bb900020000ad,2013-06-03 19:30:08 UTC,516d7096f744e00002000002
51acef1ee76bb900020000bb,2013-06-03 19:31:42 UTC,2013-05-02 00:00:00 UTC,7.5,51acef07e76bb900020000b7,2013-06-03 19:31:42 UTC,516d7096f744e00002000002
51ad07ffe76bb900020000f3,2013-06-03 21:17:51 UTC,2013-06-03 00:00:00 UTC,4,51ad07dfe76bb900020000f1,2013-06-03 21:17:51 UTC,5187bf4bf0e5a60002000004
51ad81e6c372f20002000005,2013-06-04 05:57:58 UTC,2013-06-03 00:00:00 UTC,4,51ad81dcc372f20002000003,2013-06-04 05:57:58 UTC,5194f5bd86e0d5000200000f
51ae0de818ad3f0002000004,2013-06-04 15:55:20 UTC,2013-06-03 00:00:00 UTC,2,51ae0c8818ad3f0002000002,2013-06-04 15:55:20 UTC,5187bf4bf0e5a60002000004
51ae42975cde400002000003,2013-06-04 19:40:07 UTC,2013-06-04 00:00:00 UTC,3,51ae0c8818ad3f0002000002,2013-06-04 19:40:07 UTC,5187bf4bf0e5a60002000004
51aecd58cf0abf0002000005,2013-06-05 05:32:08 UTC,2013-06-04 00:00:00 UTC,4,51ad81dcc372f20002000003,2013-06-05 05:32:08 UTC,5194f5bd86e0d5000200000f
51af9404aad47f0002000002,2013-06-05 19:39:48 UTC,2013-06-05 00:00:00 UTC,4,51af30edfcfe190002000003,2013-06-05 19:39:48 UTC,5187bf4bf0e5a60002000004
51afbd32ffad210002000009,2013-06-05 22:35:30 UTC,2013-06-05 00:00:00 UTC,2,51af30edfcfe190002000003,2013-06-05 22:35:30 UTC,5187bf4bf0e5a60002000004
51b00c0d38ac570002000007,2013-06-06 04:11:57 UTC,2013-06-05 00:00:00 UTC,0.5,51b00bff38ac570002000005,2013-06-06 04:11:57 UTC,5194f5bd86e0d5000200000f
51b00c4538ac57000200000d,2013-06-06 04:12:53 UTC,2013-06-05 00:00:00 UTC,3,51b00c3938ac57000200000b,2013-06-06 04:12:53 UTC,5194f5bd86e0d5000200000f
51b10b286885fa0002000005,2013-06-06 22:20:24 UTC,2013-06-06 00:00:00 UTC,6,51b10b1b6885fa0002000003,2013-06-06 22:20:24 UTC,5187bf4bf0e5a60002000004
51b10b646885fa0002000007,2013-06-06 22:21:24 UTC,2013-06-06 00:00:00 UTC,2,51b10b1b6885fa0002000003,2013-06-06 22:21:24 UTC,5187bf4bf0e5a60002000004
51b14a6ff88c9b0002000004,2013-06-07 02:50:23 UTC,2013-06-06 00:00:00 UTC,1,51b00c3938ac57000200000b,2013-06-07 02:50:23 UTC,5194f5bd86e0d5000200000f
51b17839f2591e0002000007,2013-06-07 06:05:45 UTC,2013-06-06 00:00:00 UTC,3,51b17827f2591e0002000005,2013-06-07 06:05:45 UTC,5194f5bd86e0d5000200000f
51b185b3f2591e000200000e,2013-06-07 07:03:15 UTC,2013-06-06 00:00:00 UTC,3,51b185abf2591e000200000c,2013-06-07 07:03:15 UTC,5187bf4bf0e5a60002000004
51b2adefc0f1870002000005,2013-06-08 04:07:11 UTC,2013-06-07 00:00:00 UTC,7,51b2addbc0f1870002000003,2013-06-08 04:07:11 UTC,5187bf4bf0e5a60002000004
51b398fdf2a4880002000003,2013-06-08 20:50:05 UTC,2013-06-08 00:00:00 UTC,2,51a434ff2efca20002000006,2013-06-08 20:50:05 UTC,5194f5bd86e0d5000200000f
51b3a5a6f2a4880002000008,2013-06-08 21:44:06 UTC,2013-06-08 00:00:00 UTC,1,51b00bff38ac570002000005,2013-06-08 21:44:06 UTC,5194f5bd86e0d5000200000f
51b3d6403ce8910002000006,2013-06-09 01:11:28 UTC,2013-06-08 00:00:00 UTC,3,51b3d6283ce8910002000004,2013-06-09 01:11:28 UTC,5194f5bd86e0d5000200000f
51b640628410140002000003,2013-06-10 21:08:50 UTC,2013-06-10 00:00:00 UTC,4,51b2addbc0f1870002000003,2013-06-10 21:08:50 UTC,5187bf4bf0e5a60002000004
51b6ac7cd5e9400002000007,2013-06-11 04:50:04 UTC,2013-06-10 00:00:00 UTC,3.5,51b3d6283ce8910002000004,2013-06-11 04:50:04 UTC,5194f5bd86e0d5000200000f
51b7b176c8a3500002000001,2013-06-11 23:23:34 UTC,2013-06-11 00:00:00 UTC,8,51b78e44adaf130002000002,2013-06-11 23:23:34 UTC,5187bf4bf0e5a60002000004
51b808e0405ec60002000007,2013-06-12 05:36:32 UTC,2013-06-11 00:00:00 UTC,4.5,51b808d8405ec60002000005,2013-06-12 05:36:32 UTC,5194f5bd86e0d5000200000f
51b95be72cf9d80002000005,2013-06-13 05:43:04 UTC,2013-06-12 00:00:00 UTC,4.5,51b808d8405ec60002000005,2013-06-13 05:43:04 UTC,5194f5bd86e0d5000200000f
51ba0793d6e5380002000003,2013-06-13 17:55:31 UTC,2013-06-12 00:00:00 UTC,1,51b8fb504e54270002000003,2013-06-13 17:55:31 UTC,5187bf4bf0e5a60002000004
51ba0f5ad6e5380002000021,2013-06-13 18:28:42 UTC,2013-05-10 00:00:00 UTC,4,51ba0eead6e538000200001f,2013-06-13 18:28:42 UTC,51ba0b0ed6e5380002000007
51ba0f72d6e5380002000023,2013-06-13 18:29:06 UTC,2013-05-11 00:00:00 UTC,2,51ba0eead6e538000200001f,2013-06-13 18:29:06 UTC,51ba0b0ed6e5380002000007
51ba0f84d6e5380002000025,2013-06-13 18:29:24 UTC,2013-05-12 00:00:00 UTC,2,51ba0eead6e538000200001f,2013-06-13 18:29:24 UTC,51ba0b0ed6e5380002000007
51ba0fbad6e5380002000027,2013-06-13 18:30:18 UTC,2013-05-21 00:00:00 UTC,5,51ba0eead6e538000200001f,2013-06-13 18:30:18 UTC,51ba0b0ed6e5380002000007
51ba1040d6e5380002000035,2013-06-13 18:32:32 UTC,2013-06-03 00:00:00 UTC,6,51ba0eead6e538000200001f,2013-06-13 18:32:32 UTC,51ba0b0ed6e5380002000007
51ba104dd6e5380002000037,2013-06-13 18:32:45 UTC,2013-06-04 00:00:00 UTC,6,51ba0eead6e538000200001f,2013-06-13 18:32:45 UTC,51ba0b0ed6e5380002000007
51ba10b9d6e5380002000039,2013-06-13 18:34:33 UTC,2013-05-22 00:00:00 UTC,4,51ba0eead6e538000200001f,2013-06-13 18:34:33 UTC,51ba0b0ed6e5380002000007
51ba10cfd6e538000200003d,2013-06-13 18:34:55 UTC,2013-05-23 00:00:00 UTC,4,51ba0eead6e538000200001f,2013-06-13 18:34:55 UTC,51ba0b0ed6e5380002000007
51ba10ddd6e5380002000041,2013-06-13 18:35:09 UTC,2013-05-24 00:00:00 UTC,4,51ba0eead6e538000200001f,2013-06-13 18:35:09 UTC,51ba0b0ed6e5380002000007
51ba10e8d6e5380002000045,2013-06-13 18:35:20 UTC,2013-05-25 00:00:00 UTC,4,51ba0eead6e538000200001f,2013-06-13 18:35:20 UTC,51ba0b0ed6e5380002000007
51ba1147d6e538000200004a,2013-06-13 18:36:55 UTC,2013-06-05 00:00:00 UTC,5,51ba0eead6e538000200001f,2013-06-13 18:36:55 UTC,51ba0b0ed6e5380002000007
51ba1153d6e538000200004c,2013-06-13 18:37:07 UTC,2013-06-06 00:00:00 UTC,5,51ba0eead6e538000200001f,2013-06-13 18:37:07 UTC,51ba0b0ed6e5380002000007
51ba1170d6e538000200004e,2013-06-13 18:37:36 UTC,2013-06-10 00:00:00 UTC,7,51ba0eead6e538000200001f,2013-06-13 18:37:36 UTC,51ba0b0ed6e5380002000007
51ba117ed6e5380002000051,2013-06-13 18:37:50 UTC,2013-06-11 00:00:00 UTC,7,51ba0eead6e538000200001f,2013-06-13 18:37:50 UTC,51ba0b0ed6e5380002000007
51ba11f2d6e5380002000059,2013-06-13 18:39:46 UTC,2013-06-12 00:00:00 UTC,2,51ba0eead6e538000200001f,2013-06-13 18:39:46 UTC,51ba0b0ed6e5380002000007
51ba1277d6e538000200005f,2013-06-13 18:41:59 UTC,2013-06-12 00:00:00 UTC,5,51ba1263d6e538000200005d,2013-06-13 18:41:59 UTC,51ba0b0ed6e5380002000007
51ba8f7252b8f4000200000a,2013-06-14 03:35:14 UTC,2013-06-13 00:00:00 UTC,4,51b808d8405ec60002000005,2013-06-14 03:35:14 UTC,5194f5bd86e0d5000200000f
51bca4d7bbc3f80002000007,2013-06-15 17:31:03 UTC,2013-06-15 00:00:00 UTC,2,51bca4cabbc3f80002000005,2013-06-15 17:31:03 UTC,5194f5bd86e0d5000200000f
51bfd6ee8ecd080002000006,2013-06-18 03:41:35 UTC,2013-06-17 00:00:00 UTC,2,51b3d6283ce8910002000004,2013-06-18 03:41:35 UTC,5194f5bd86e0d5000200000f
51bfd7618ecd08000200000c,2013-06-18 03:43:29 UTC,2013-06-17 00:00:00 UTC,1.5,51bfd71d8ecd08000200000a,2013-06-18 03:43:29 UTC,5194f5bd86e0d5000200000f
51c0ca5837b6a00002000007,2013-06-18 21:00:08 UTC,2013-06-18 00:00:00 UTC,3,51c0ca4d37b6a00002000005,2013-06-18 21:00:08 UTC,51ba0b0ed6e5380002000007
51c14453ca5d680002000003,2013-06-19 05:40:36 UTC,2013-06-18 00:00:00 UTC,1,51b808d8405ec60002000005,2013-06-19 05:40:36 UTC,5194f5bd86e0d5000200000f
51c14466ca5d680002000007,2013-06-19 05:40:54 UTC,2013-06-18 00:00:00 UTC,1,51bfd71d8ecd08000200000a,2013-06-19 05:40:54 UTC,5194f5bd86e0d5000200000f
51c144a9ca5d68000200000d,2013-06-19 05:42:01 UTC,2013-06-18 00:00:00 UTC,2,51c1448dca5d68000200000b,2013-06-19 05:42:01 UTC,5194f5bd86e0d5000200000f
51c216cfbcf9020002000001,2013-06-19 20:38:39 UTC,2013-06-19 00:00:00 UTC,5,51c12a9bd4fdb80002000002,2013-06-19 20:38:39 UTC,5187bf4bf0e5a60002000004
51c2924bd128b00002000005,2013-06-20 05:25:32 UTC,2013-06-19 00:00:00 UTC,4.5,51c1448dca5d68000200000b,2013-06-20 05:25:32 UTC,5194f5bd86e0d5000200000f
51c36f72c681af0002000005,2013-06-20 21:09:06 UTC,2013-06-20 00:00:00 UTC,4,51c36f65c681af0002000003,2013-06-20 21:09:06 UTC,5187bf4bf0e5a60002000004
51c3da4fd797c60002000006,2013-06-21 04:45:03 UTC,2013-06-20 00:00:00 UTC,2,51c1448dca5d68000200000b,2013-06-21 04:45:03 UTC,5194f5bd86e0d5000200000f
51c3da7ed797c6000200000c,2013-06-21 04:45:50 UTC,2013-06-20 00:00:00 UTC,0.5,51c3da70d797c6000200000a,2013-06-21 04:45:50 UTC,5194f5bd86e0d5000200000f
51c3dab6d797c60002000012,2013-06-21 04:46:46 UTC,2013-06-20 00:00:00 UTC,0.5,51c3daacd797c60002000010,2013-06-21 04:46:46 UTC,5194f5bd86e0d5000200000f
51c4f5fa99ae230002000003,2013-06-22 00:55:22 UTC,2013-06-21 00:00:00 UTC,6,51c12a9bd4fdb80002000002,2013-06-22 00:55:22 UTC,5187bf4bf0e5a60002000004
51c5004599ae230002000009,2013-06-22 01:39:17 UTC,2013-06-21 00:00:00 UTC,2.5,51c1448dca5d68000200000b,2013-06-22 01:39:17 UTC,5194f5bd86e0d5000200000f
51c5fe580323be0002000006,2013-06-22 19:43:20 UTC,2013-06-22 00:00:00 UTC,2,51c5fe4d0323be0002000004,2013-06-22 19:43:20 UTC,5194f5bd86e0d5000200000f
51c5fe830323be000200000c,2013-06-22 19:44:03 UTC,2013-06-22 00:00:00 UTC,1,51c5fe7d0323be000200000a,2013-06-22 19:44:03 UTC,5194f5bd86e0d5000200000f
51c75480bd0dc50002000004,2013-06-23 20:03:12 UTC,2013-06-23 00:00:00 UTC,3,51c5fe7d0323be000200000a,2013-06-23 20:03:12 UTC,5194f5bd86e0d5000200000f
51c8c4b1ea03120002000004,2013-06-24 22:14:09 UTC,2013-06-24 00:00:00 UTC,2,51c8c2eaea03120002000002,2013-06-24 22:14:09 UTC,5187bf4bf0e5a60002000004
51c8c4e4ea03120002000010,2013-06-24 22:15:00 UTC,2013-06-24 00:00:00 UTC,1,51c8c4cdea03120002000008,2013-06-24 22:15:00 UTC,5187bf4bf0e5a60002000004
51c8c516ea0312000200001a,2013-06-24 22:15:50 UTC,2013-06-24 00:00:00 UTC,1,51c12a9bd4fdb80002000002,2013-06-24 22:15:50 UTC,5187bf4bf0e5a60002000004
51c8cc9eea0312000200001e,2013-06-24 22:47:58 UTC,2013-06-24 00:00:00 UTC,1,51c8c2eaea03120002000002,2013-06-24 22:47:58 UTC,5187bf4bf0e5a60002000004
51c9280e013acc0002000007,2013-06-25 05:18:06 UTC,2013-06-24 00:00:00 UTC,2,51c927f5013acc0002000005,2013-06-25 05:18:06 UTC,5194f5bd86e0d5000200000f
51c9283a013acc000200000d,2013-06-25 05:18:50 UTC,2013-06-24 00:00:00 UTC,2,51c9282e013acc000200000b,2013-06-25 05:18:50 UTC,5194f5bd86e0d5000200000f
51c9b1df351f4a0002000005,2013-06-25 15:06:07 UTC,2013-06-21 00:00:00 UTC,1,51c9b1b3351f4a0002000003,2013-06-25 15:06:07 UTC,51c108955c5a2f0002000002
51c9b2be351f4a0002000011,2013-06-25 15:09:50 UTC,2013-06-21 00:00:00 UTC,1,51c9b2b7351f4a000200000f,2013-06-25 15:09:50 UTC,51c108955c5a2f0002000002
51c9b337351f4a000200001d,2013-06-25 15:11:51 UTC,2013-06-24 00:00:00 UTC,1,51c9b2e7351f4a0002000015,2013-06-25 15:11:51 UTC,51c108955c5a2f0002000002
51c9b349351f4a0002000023,2013-06-25 15:12:09 UTC,2013-06-24 00:00:00 UTC,1,51c9b209351f4a0002000009,2013-06-25 15:12:09 UTC,51c108955c5a2f0002000002
51c9b3c4351f4a0002000029,2013-06-25 15:14:12 UTC,2013-06-19 00:00:00 UTC,1,51c9b3b4351f4a0002000027,2013-06-25 15:14:12 UTC,51c108955c5a2f0002000002
51c9b405351f4a000200002f,2013-06-25 15:15:17 UTC,2013-06-24 00:00:00 UTC,1,51c9b400351f4a000200002d,2013-06-25 15:15:17 UTC,51c108955c5a2f0002000002
51c9b446351f4a0002000035,2013-06-25 15:16:22 UTC,2013-06-21 00:00:00 UTC,1,51c9b43f351f4a0002000033,2013-06-25 15:16:22 UTC,51c108955c5a2f0002000002
51c9bd49351f4a000200003c,2013-06-25 15:54:49 UTC,2013-06-25 00:00:00 UTC,1,51c9bd44351f4a000200003a,2013-06-25 15:54:49 UTC,51c108955c5a2f0002000002
51c9c0b6351f4a0002000041,2013-06-25 16:09:26 UTC,2013-06-25 00:00:00 UTC,1,51c9b209351f4a0002000009,2013-06-25 16:09:26 UTC,51c108955c5a2f0002000002
51c9e49fa3ced90002000005,2013-06-25 18:42:39 UTC,2013-06-25 00:00:00 UTC,3,51c8c2eaea03120002000002,2013-06-25 18:42:39 UTC,5187bf4bf0e5a60002000004
51ca385431490e000200000c,2013-06-26 00:39:48 UTC,2013-06-25 00:00:00 UTC,2,51ca382c31490e0002000004,2013-06-26 00:39:48 UTC,5187bf4bf0e5a60002000004
51ca6fc411cd9e0002000005,2013-06-26 04:36:20 UTC,2013-06-25 00:00:00 UTC,4,51c9282e013acc000200000b,2013-06-26 04:36:20 UTC,5194f5bd86e0d5000200000f
51cb1aca4355110002000003,2013-06-26 16:46:02 UTC,2013-06-26 00:00:00 UTC,1,51c9bd44351f4a000200003a,2013-06-26 16:46:02 UTC,51c108955c5a2f0002000002
51cb5d72fec9930002000010,2013-06-26 21:30:26 UTC,2013-06-26 00:00:00 UTC,8,51ca382c31490e0002000004,2013-06-26 21:30:26 UTC,5187bf4bf0e5a60002000004
51cba28cb232df0002000006,2013-06-27 02:25:16 UTC,2013-06-26 00:00:00 UTC,1,51cba286b232df0002000004,2013-06-27 02:25:16 UTC,5194f5bd86e0d5000200000f
51cbcdf452b17a0002000006,2013-06-27 05:30:28 UTC,2013-06-26 00:00:00 UTC,3.5,51cbcdeb52b17a0002000004,2013-06-27 05:30:28 UTC,5194f5bd86e0d5000200000f
51cc84b25451770002000004,2013-06-27 18:30:10 UTC,2013-06-27 00:00:00 UTC,2,51cc84a65451770002000002,2013-06-27 18:30:10 UTC,5187bf4bf0e5a60002000004
